"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_effect","Dir"
"1040","GO:0005518",0.000175378848249529,0.99998168228445,6,61,"collagen binding","MF","Day14_Primary_AvM","Upregulated"
"1041","GO:0050839",0.00395012470713657,0.999226931132332,6,113,"cell adhesion molecule binding","MF","Day14_Primary_AvM","Upregulated"
"1042","GO:0038023",0.0400233585631409,0.986917979641899,6,192,"signaling receptor activity","MF","Day14_Primary_AvM","Upregulated"
"1043","GO:0015485",0.000103825534715288,0.999993025918314,5,36,"cholesterol binding","MF","Day14_Primary_AvM","Upregulated"
"1044","GO:0004222",0.0308931484993564,0.991773842653514,5,131,"metalloendopeptidase activity","MF","Day14_Primary_AvM","Upregulated"
"1045","GO:0032934",2.68886403611722e-05,0.999999294026756,4,14,"sterol binding","MF","Day14_Primary_AvM","Upregulated"
"1046","GO:0005319",0.000141624323257199,0.999993785777954,4,21,"lipid transporter activity","MF","Day14_Primary_AvM","Upregulated"
"1047","GO:0005044",0.0308796510033035,0.993319934428273,4,85,"scavenger receptor activity","MF","Day14_Primary_AvM","Upregulated"
"1048","GO:0004568",0.00191402699715381,0.99990006345603,3,18,"chitinase activity","MF","Day14_Primary_AvM","Upregulated"
"1049","GO:0004500",0.00223949973104442,0.999875556931038,3,19,"dopamine beta-monooxygenase activity","MF","Day14_Primary_AvM","Upregulated"
"1050","GO:0016715",0.00223949973104442,0.999875556931038,3,19,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","MF","Day14_Primary_AvM","Upregulated"
"1051","GO:0050840",0.00619872808476503,0.999484219267628,3,29,"extracellular matrix binding","MF","Day14_Primary_AvM","Upregulated"
"1052","GO:0008061",0.0140606607947632,0.998386697864302,3,42,"chitin binding","MF","Day14_Primary_AvM","Upregulated"
"1053","GO:0050431",0.016991003666384,0.997915724736969,3,39,"transforming growth factor beta binding","MF","Day14_Primary_AvM","Upregulated"
"1054","GO:0051082",0.0379872970781704,0.993576746984421,3,55,"unfolded protein binding","MF","Day14_Primary_AvM","Upregulated"
"1055","GO:0005178",0.0388123278194375,0.993386145129159,3,54,"integrin binding","MF","Day14_Primary_AvM","Upregulated"
"1056","GO:0016830",0.000212837593733231,1,2,2,"carbon-carbon lyase activity","MF","Day14_Primary_AvM","Upregulated"
"1057","GO:0030976",0.001957774191225,0.999972147002978,2,5,"thiamine pyrophosphate binding","MF","Day14_Primary_AvM","Upregulated"
"1058","GO:0017080",0.00288894632269712,0.999940207411896,2,8,"sodium channel regulator activity","MF","Day14_Primary_AvM","Upregulated"
"1059","GO:0008810",0.00297022722759362,0.999943120103614,2,6,"cellulase activity","MF","Day14_Primary_AvM","Upregulated"
"1060","GO:0030248",0.0035359796661901,0.999918827713454,2,8,"cellulose binding","MF","Day14_Primary_AvM","Upregulated"
"1061","GO:0008843",0.00630651708572352,0.999799418929067,2,9,"endochitinase activity","MF","Day14_Primary_AvM","Upregulated"
"1062","GO:0004602",0.00921373450742517,0.999619826366862,2,13,"glutathione peroxidase activity","MF","Day14_Primary_AvM","Upregulated"
"1063","GO:0051019",0.0188356628673453,0.998833489954101,2,17,"mitogen-activated protein kinase binding","MF","Day14_Primary_AvM","Upregulated"
"1064","GO:0016614",0.0212093682381838,0.998545771506904,2,29,"oxidoreductase activity, acting on CH-OH group of donors","MF","Day14_Primary_AvM","Upregulated"
"1065","GO:0030020",0.0245180737998943,0.998235379515,2,19,"extracellular matrix structural constituent conferring tensile strength","MF","Day14_Primary_AvM","Upregulated"
"1066","GO:0004553",0.0278320806705145,0.997847225750005,2,20,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","Day14_Primary_AvM","Upregulated"
"1067","GO:0003755",0.0452982634113146,0.99536730710929,2,25,"peptidyl-prolyl cis-trans isomerase activity","MF","Day14_Primary_AvM","Upregulated"
"1068","GO:0036041",0.00627037057862991,1,1,1,"long-chain fatty acid binding","MF","Day14_Primary_AvM","Upregulated"
"1069","GO:0050543",0.00627037057862991,1,1,1,"icosatetraenoic acid binding","MF","Day14_Primary_AvM","Upregulated"
"1070","GO:0008650",0.00716719024360059,1,1,1,"rRNA (uridine-2'-O-)-methyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1071","GO:0062105",0.00716719024360059,1,1,1,"RNA 2'-O-methyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1072","GO:0050032",0.00925126928563994,0.999971444218141,1,3,"L-rhamnonate dehydratase activity","MF","Day14_Primary_AvM","Upregulated"
"1073","GO:0008743",0.00984541870256449,1,1,1,"L-threonine 3-dehydrogenase activity","MF","Day14_Primary_AvM","Upregulated"
"1074","GO:0035651",0.0136955058869905,1,1,1,"AP-3 adaptor complex binding","MF","Day14_Primary_AvM","Upregulated"
"1075","GO:0036461",0.0136955058869905,1,1,1,"BLOC-2 complex binding","MF","Day14_Primary_AvM","Upregulated"
"1076","GO:0008441",0.0137113511777417,1,1,1,"3'(2'),5'-bisphosphate nucleotidase activity","MF","Day14_Primary_AvM","Upregulated"
"1077","GO:0046547",0.0138218177970923,1,1,1,"trans-aconitate 3-methyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1078","GO:0004478",0.0141257774136006,1,1,1,"methionine adenosyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1079","GO:0047988",0.0146103826874715,1,1,1,"hydroxyacid-oxoacid transhydrogenase activity","MF","Day14_Primary_AvM","Upregulated"
"1080","GO:1901611",0.014611815317251,1,1,1,"phosphatidylglycerol binding","MF","Day14_Primary_AvM","Upregulated"
"1081","GO:1990829",0.0146422940663216,1,1,1,"C-rich single-stranded DNA binding","MF","Day14_Primary_AvM","Upregulated"
"1082","GO:0016435",0.0214127072199655,0.999884494989048,1,2,"rRNA (guanine) methyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1083","GO:0003934",0.0232786636952895,0.999818048340672,1,3,"GTP cyclohydrolase I activity","MF","Day14_Primary_AvM","Upregulated"
"1084","GO:0061649",0.0245495690730763,0.999847930981796,1,2,"ubiquitin modification-dependent histone binding","MF","Day14_Primary_AvM","Upregulated"
"1085","GO:0008430",0.0266522782495403,0.99973146568408,1,4,"selenium binding","MF","Day14_Primary_AvM","Upregulated"
"1086","GO:0008447",0.0271297459487668,0.999814040814227,1,2,"L-ascorbate oxidase activity","MF","Day14_Primary_AvM","Upregulated"
"1087","GO:0004504",0.0280197617133167,0.999801549115776,1,2,"peptidylglycine monooxygenase activity","MF","Day14_Primary_AvM","Upregulated"
"1088","GO:0004598",0.0280197617133167,0.999801549115776,1,2,"peptidylamidoglycolate lyase activity","MF","Day14_Primary_AvM","Upregulated"
"1089","GO:0035650",0.0281568789271353,0.999799588008723,1,2,"AP-1 adaptor complex binding","MF","Day14_Primary_AvM","Upregulated"
"1090","GO:0009383",0.0284214199925385,0.999795776789273,1,2,"rRNA (cytosine-C5-)-methyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1091","GO:0035516",0.0287030884159048,0.999791678777076,1,2,"oxidative DNA demethylase activity","MF","Day14_Primary_AvM","Upregulated"
"1092","GO:0036132",0.028837849852915,0.99978970351379,1,2,"13-prostaglandin reductase activity","MF","Day14_Primary_AvM","Upregulated"
"1093","GO:0047522",0.028837849852915,0.99978970351379,1,2,"15-oxoprostaglandin 13-oxidase activity","MF","Day14_Primary_AvM","Upregulated"
"1094","GO:0004336",0.0290095518741209,0.9997871730908,1,2,"galactosylceramidase activity","MF","Day14_Primary_AvM","Upregulated"
"1095","GO:0004818",0.0291645874894973,0.999784875090189,1,2,"glutamate-tRNA ligase activity","MF","Day14_Primary_AvM","Upregulated"
"1096","GO:0070538",0.0299079294257541,0.999698753878011,1,3,"oleic acid binding","MF","Day14_Primary_AvM","Upregulated"
"1097","GO:0000016",0.0299333006591178,0.999773295835164,1,2,"lactase activity","MF","Day14_Primary_AvM","Upregulated"
"1098","GO:0008422",0.0299333006591178,0.999773295835164,1,2,"beta-glucosidase activity","MF","Day14_Primary_AvM","Upregulated"
"1099","GO:0017042",0.0299333006591178,0.999773295835164,1,2,"glycosylceramidase activity","MF","Day14_Primary_AvM","Upregulated"
"1100","GO:0008745",0.0318849312328971,0.999657302202041,1,3,"N-acetylmuramoyl-L-alanine amidase activity","MF","Day14_Primary_AvM","Upregulated"
"1101","GO:0016019",0.0318849312328971,0.999657302202041,1,3,"peptidoglycan immune receptor activity","MF","Day14_Primary_AvM","Upregulated"
"1102","GO:0004827",0.0320444393647511,0.999653839652617,1,3,"proline-tRNA ligase activity","MF","Day14_Primary_AvM","Upregulated"
"1103","GO:0042285",0.0368593739916751,0.99948415086232,1,4,"xylosyltransferase activity","MF","Day14_Primary_AvM","Upregulated"
"1104","GO:0004032",0.0369826783124955,0.999480666299737,1,4,"alditol:NADP+ 1-oxidoreductase activity","MF","Day14_Primary_AvM","Upregulated"
"1105","GO:0004341",0.0381776939627975,0.999507268931494,1,3,"gluconolactonase activity","MF","Day14_Primary_AvM","Upregulated"
"1106","GO:0004826",0.0424597421313827,0.999389340139414,1,3,"phenylalanine-tRNA ligase activity","MF","Day14_Primary_AvM","Upregulated"
"1107","GO:0044548",0.042771547892143,0.999380249471844,1,3,"S100 protein binding","MF","Day14_Primary_AvM","Upregulated"
"1108","GO:0050197",0.0430685027802036,0.99937152809755,1,3,"phytanate-CoA ligase activity","MF","Day14_Primary_AvM","Upregulated"
"1109","GO:0004332",0.0430980740354791,0.999370656206265,1,3,"fructose-bisphosphate aldolase activity","MF","Day14_Primary_AvM","Upregulated"
"1110","GO:0033592",0.0432156021756077,0.999367184863987,1,3,"RNA strand annealing activity","MF","Day14_Primary_AvM","Upregulated"
"1111","GO:0008525",0.0436925462477659,0.999352997757262,1,3,"phosphatidylcholine transporter activity","MF","Day14_Primary_AvM","Upregulated"
"1112","GO:0008747",0.0464596850338827,0.999177046506501,1,4,"N-acetylneuraminate lyase activity","MF","Day14_Primary_AvM","Upregulated"
"1113","GO:0048037",0.00872850501007822,0.999664276682257,2,10,NA,NA,"Day14_Primary_AvM","Upregulated"
"1114","GO:1900165",0.0153999901691544,0.999120769519635,2,23,NA,NA,"Day14_Primary_AvM","Upregulated"
"1115","GO:0050715",0.0199450964863232,0.998681507085246,2,27,NA,NA,"Day14_Primary_AvM","Upregulated"
"1116","GO:0002642",0.0124352631323616,1,1,1,NA,NA,"Day14_Primary_AvM","Upregulated"
"1117","GO:0044117",0.0318849312328971,0.999657302202041,1,3,NA,NA,"Day14_Primary_AvM","Upregulated"
"1118","GO:0042438",0.00118868850347386,0.999982042787981,2,27,"melanin biosynthetic process","BP","Day21_Primary_AvM","Downregulated"
"1119","GO:0072675",0.00161132726524391,0.999971595802268,2,27,"osteoclast fusion","BP","Day21_Primary_AvM","Downregulated"
"1120","GO:0061045",0.00201675871616687,0.999959914026159,2,30,"negative regulation of wound healing","BP","Day21_Primary_AvM","Downregulated"
"1121","GO:0045616",0.0020399176558856,0.999959147329031,2,31,"regulation of keratinocyte differentiation","BP","Day21_Primary_AvM","Downregulated"
"1122","GO:0001942",0.00460015434981484,0.999857993521356,2,47,"hair follicle development","BP","Day21_Primary_AvM","Downregulated"
"1123","GO:0002576",0.00461372265023647,0.999857359164964,2,47,"platelet degranulation","BP","Day21_Primary_AvM","Downregulated"
"1124","GO:0010839",0.00509461193144129,0.999834039956391,2,49,"negative regulation of keratinocyte proliferation","BP","Day21_Primary_AvM","Downregulated"
"1125","GO:0030512",0.00708039351996058,0.999724622312546,2,65,"negative regulation of transforming growth factor beta receptor signaling pathway","BP","Day21_Primary_AvM","Downregulated"
"1126","GO:0001933",0.0100614391179261,0.999529329667116,2,73,"negative regulation of protein phosphorylation","BP","Day21_Primary_AvM","Downregulated"
"1127","GO:1901329",0.00208353472012635,1,1,1,"regulation of odontoblast differentiation","BP","Day21_Primary_AvM","Downregulated"
"1128","GO:0031507",0.00218104598328268,1,1,1,"heterochromatin assembly","BP","Day21_Primary_AvM","Downregulated"
"1129","GO:0097201",0.0041314808168779,0.99999580302538,1,2,"negative regulation of transcription from RNA polymerase II promoter in response to stress","BP","Day21_Primary_AvM","Downregulated"
"1130","GO:2000278",0.00462038545123073,0.999994749631748,1,2,"regulation of DNA biosynthetic process","BP","Day21_Primary_AvM","Downregulated"
"1131","GO:0042062",0.00556880447360513,0.999992369238895,1,2,"long-term strengthening of neuromuscular junction","BP","Day21_Primary_AvM","Downregulated"
"1132","GO:0032268",0.00802424278344733,0.999976221074048,1,4,"regulation of cellular protein metabolic process","BP","Day21_Primary_AvM","Downregulated"
"1133","GO:0034184",0.00838839496314617,0.999974009815312,1,4,"positive regulation of maintenance of mitotic sister chromatid cohesion","BP","Day21_Primary_AvM","Downregulated"
"1134","GO:0010712",0.00915509584333444,0.999966972130448,1,5,"regulation of collagen metabolic process","BP","Day21_Primary_AvM","Downregulated"
"1135","GO:0097435",0.00978322466173831,0.999962274873285,1,5,"supramolecular fiber organization","BP","Day21_Primary_AvM","Downregulated"
"1136","GO:0006824",0.0103458267269634,0.999957801471345,1,5,"cobalt ion transport","BP","Day21_Primary_AvM","Downregulated"
"1137","GO:0036003",0.0107939870972414,0.999954057927164,1,5,"positive regulation of transcription from RNA polymerase II promoter in response to stress","BP","Day21_Primary_AvM","Downregulated"
"1138","GO:0048790",0.0116709197589187,0.999946270430726,1,5,"maintenance of presynaptic active zone structure","BP","Day21_Primary_AvM","Downregulated"
"1139","GO:0045842",0.0120260636087921,0.999940573124755,1,6,"positive regulation of mitotic metaphase/anaphase transition","BP","Day21_Primary_AvM","Downregulated"
"1140","GO:0033235",0.0121629964719,0.999937478074169,1,7,"positive regulation of protein sumoylation","BP","Day21_Primary_AvM","Downregulated"
"1141","GO:0060391",0.012910981232455,0.999931481481854,1,6,"positive regulation of SMAD protein signal transduction","BP","Day21_Primary_AvM","Downregulated"
"1142","GO:0090398",0.0146076869436283,0.999909732812714,1,7,"cellular senescence","BP","Day21_Primary_AvM","Downregulated"
"1143","GO:0009410",0.0146634599680961,0.999909040217185,1,7,"response to xenobiotic stimulus","BP","Day21_Primary_AvM","Downregulated"
"1144","GO:0071493",0.0161769158450737,0.999885146627088,1,9,"cellular response to UV-B","BP","Day21_Primary_AvM","Downregulated"
"1145","GO:0072499",0.0187343069264198,0.999848207296923,1,8,"photoreceptor cell axon guidance","BP","Day21_Primary_AvM","Downregulated"
"1146","GO:0000722",0.0201065125899366,0.999820096530118,1,10,"telomere maintenance via recombination","BP","Day21_Primary_AvM","Downregulated"
"1147","GO:0048251",0.0201346147668761,0.999819591369038,1,10,"elastic fiber assembly","BP","Day21_Primary_AvM","Downregulated"
"1148","GO:0009650",0.0208395699414228,0.999804745632719,1,11,"UV protection","BP","Day21_Primary_AvM","Downregulated"
"1149","GO:0045840",0.021862191826573,0.999787165334897,1,10,"positive regulation of mitotic nuclear division","BP","Day21_Primary_AvM","Downregulated"
"1150","GO:0051693",0.0258076445357115,0.999699992505774,1,11,"actin filament capping","BP","Day21_Primary_AvM","Downregulated"
"1151","GO:0000463",0.0261615714399384,0.999686962041115,1,13,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP","Day21_Primary_AvM","Downregulated"
"1152","GO:0071392",0.0276215359301177,0.999645451940939,1,16,"cellular response to estradiol stimulus","BP","Day21_Primary_AvM","Downregulated"
"1153","GO:0015889",0.0278098521073893,0.999646056975047,1,13,"cobalamin transport","BP","Day21_Primary_AvM","Downregulated"
"1154","GO:0043484",0.0286696563306245,0.999619569628243,1,15,"regulation of RNA splicing","BP","Day21_Primary_AvM","Downregulated"
"1155","GO:0000289",0.0318436527241738,0.9995301213758,1,15,"nuclear-transcribed mRNA poly(A) tail shortening","BP","Day21_Primary_AvM","Downregulated"
"1156","GO:0071397",0.0352066162136222,0.999418150191858,1,18,"cellular response to cholesterol","BP","Day21_Primary_AvM","Downregulated"
"1157","GO:0032526",0.037152417781727,0.999347826346014,1,20,"response to retinoic acid","BP","Day21_Primary_AvM","Downregulated"
"1158","GO:0016199",0.0392368899722708,0.999281493374195,1,16,"axon midline choice point recognition","BP","Day21_Primary_AvM","Downregulated"
"1159","GO:0030032",0.0406522222485201,0.999220303492136,1,19,"lamellipodium assembly","BP","Day21_Primary_AvM","Downregulated"
"1160","GO:0043488",0.0433262223978744,0.999105042782196,1,23,"regulation of mRNA stability","BP","Day21_Primary_AvM","Downregulated"
"1161","GO:0010212",0.0451633223396149,0.999028866372863,1,22,"response to ionizing radiation","BP","Day21_Primary_AvM","Downregulated"
"1162","GO:0007026",0.0452479907855828,0.999029764412554,1,20,"negative regulation of microtubule depolymerization","BP","Day21_Primary_AvM","Downregulated"
"1163","GO:0055088",0.0454701715442032,0.999015514740269,1,22,"lipid homeostasis","BP","Day21_Primary_AvM","Downregulated"
"1164","GO:0005507",0.000632180356646144,0.999976019665588,3,88,"copper ion binding","MF","Day21_Primary_AvM","Downregulated"
"1165","GO:0016716",0.000701653877226761,0.999992053873553,2,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Day21_Primary_AvM","Downregulated"
"1166","GO:0050431",0.00316173916885059,0.999919994829747,2,39,"transforming growth factor beta binding","MF","Day21_Primary_AvM","Downregulated"
"1167","GO:0004867",0.0103196166326384,0.999510986970251,2,72,"serine-type endopeptidase inhibitor activity","MF","Day21_Primary_AvM","Downregulated"
"1168","GO:0000386",0.00437831684797527,0.999995285951959,1,2,"second spliceosomal transesterification activity","MF","Day21_Primary_AvM","Downregulated"
"1169","GO:0030628",0.00888692248671714,0.999970822581879,1,4,"pre-mRNA 3'-splice site binding","MF","Day21_Primary_AvM","Downregulated"
"1170","GO:0005068",0.00915193621541144,0.999969052953788,1,4,"transmembrane receptor protein tyrosine kinase adaptor activity","MF","Day21_Primary_AvM","Downregulated"
"1171","GO:0030371",0.0110528925786582,0.999949821342802,1,6,"translation repressor activity","MF","Day21_Primary_AvM","Downregulated"
"1172","GO:0019789",0.0189567647813119,0.999840152640924,1,10,"SUMO transferase activity","MF","Day21_Primary_AvM","Downregulated"
"1173","GO:0016805",0.0213031468541579,0.999795926583779,1,11,"dipeptidase activity","MF","Day21_Primary_AvM","Downregulated"
"1174","GO:0005186",0.0214510595566662,0.999793071382784,1,11,"pheromone activity","MF","Day21_Primary_AvM","Downregulated"
"1175","GO:0016504",0.0245376318460223,0.999726681385227,1,12,"peptidase activator activity","MF","Day21_Primary_AvM","Downregulated"
"1176","GO:0030506",0.0279960370142576,0.999646664632919,1,11,"ankyrin binding","MF","Day21_Primary_AvM","Downregulated"
"1177","GO:0004090",0.0307011356047177,0.999553596335714,1,22,"carbonyl reductase (NADPH) activity","MF","Day21_Primary_AvM","Downregulated"
"1178","GO:0004712",0.0309777006520637,0.999555472012276,1,15,"protein serine/threonine/tyrosine kinase activity","MF","Day21_Primary_AvM","Downregulated"
"1179","GO:0003746",0.0364669732100271,0.999373545768482,1,19,"translation elongation factor activity","MF","Day21_Primary_AvM","Downregulated"
"1180","GO:0031419",0.0420413401533725,0.999163395779652,1,20,"cobalamin binding","MF","Day21_Primary_AvM","Downregulated"
"1181","GO:0090729",0.0439303169922416,0.999074953012878,1,26,"toxin activity","MF","Day21_Primary_AvM","Downregulated"
"1182","GO:0006508",0.000644326495414325,0.999932353232439,5,173,"proteolysis","BP","Day21_Primary_AvM","Upregulated"
"1183","GO:0007155",0.0336789098763043,0.990856091597312,5,458,"cell adhesion","BP","Day21_Primary_AvM","Upregulated"
"1184","GO:0042493",0.00242047337671505,0.999749970832491,4,152,"response to drug","BP","Day21_Primary_AvM","Upregulated"
"1185","GO:0031639",5.98836139018745e-06,0.999999963188371,3,9,"plasminogen activation","BP","Day21_Primary_AvM","Upregulated"
"1186","GO:0051919",8.51147139914224e-06,0.999999939009657,3,10,"positive regulation of fibrinolysis","BP","Day21_Primary_AvM","Upregulated"
"1187","GO:0042730",0.000135308289580866,0.999997114454839,3,24,"fibrinolysis","BP","Day21_Primary_AvM","Upregulated"
"1188","GO:0043434",0.000315381455260331,0.999990736795791,3,36,"response to peptide hormone","BP","Day21_Primary_AvM","Upregulated"
"1189","GO:0002542",4.96764269403334e-05,0.999999933350325,2,3,"Factor XII activation","BP","Day21_Primary_AvM","Upregulated"
"1190","GO:0051385",5.68736602880168e-05,0.99999991832944,2,3,"response to mineralocorticoid","BP","Day21_Primary_AvM","Upregulated"
"1191","GO:1902307",0.000108331779202602,0.999999696070351,2,4,"positive regulation of sodium ion transmembrane transport","BP","Day21_Primary_AvM","Upregulated"
"1192","GO:0007597",0.000158940804033294,0.999999372003749,2,5,"blood coagulation, intrinsic pathway","BP","Day21_Primary_AvM","Upregulated"
"1193","GO:0006703",0.000580363655418453,0.999994588790187,2,9,"estrogen biosynthetic process","BP","Day21_Primary_AvM","Upregulated"
"1194","GO:0010642",0.00065757940601221,0.999993209023912,2,11,"negative regulation of platelet-derived growth factor receptor signaling pathway","BP","Day21_Primary_AvM","Upregulated"
"1195","GO:0022617",0.00121625757880267,0.999982405128843,2,13,"extracellular matrix disassembly","BP","Day21_Primary_AvM","Upregulated"
"1196","GO:0070633",0.00132281135593976,0.999980030712194,2,13,"transepithelial transport","BP","Day21_Primary_AvM","Upregulated"
"1197","GO:0071638",0.00234227907278098,0.999949395788962,2,27,"negative regulation of monocyte chemotactic protein-1 production","BP","Day21_Primary_AvM","Upregulated"
"1198","GO:0010765",0.00284066741455597,0.999933442762192,2,21,"positive regulation of sodium ion transport","BP","Day21_Primary_AvM","Upregulated"
"1199","GO:0061844",0.00343971508275261,0.999910518419219,2,23,"antimicrobial humoral immune response mediated by antimicrobial peptide","BP","Day21_Primary_AvM","Upregulated"
"1200","GO:0000272",0.00416607267022412,0.999880093121986,2,24,"polysaccharide catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1201","GO:0006032",0.00478303106836095,0.999851822873783,2,25,"chitin catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1202","GO:0031638",0.00575243521761315,0.999803106587805,2,27,"zymogen activation","BP","Day21_Primary_AvM","Upregulated"
"1203","GO:0048678",0.00960180469457227,0.99956346699627,2,40,"response to axon injury","BP","Day21_Primary_AvM","Upregulated"
"1204","GO:0045599",0.0110794690840321,0.999453879056901,2,48,"negative regulation of fat cell differentiation","BP","Day21_Primary_AvM","Upregulated"
"1205","GO:0050830",0.0213171004886989,0.998509038742607,2,60,"defense response to Gram-positive bacterium","BP","Day21_Primary_AvM","Upregulated"
"1206","GO:0032259",0.0330879197761923,0.997059295560949,2,75,"methylation","BP","Day21_Primary_AvM","Upregulated"
"1207","GO:0006955",0.0374161023340887,0.996440792245255,2,82,"immune response","BP","Day21_Primary_AvM","Upregulated"
"1208","GO:0043312",0.0386493134870851,0.996261721635422,2,78,"neutrophil degranulation","BP","Day21_Primary_AvM","Upregulated"
"1209","GO:0060242",0.00435798775966306,1,1,1,"contact inhibition","BP","Day21_Primary_AvM","Upregulated"
"1210","GO:0010157",0.00438193334765971,1,1,1,"response to chlorate","BP","Day21_Primary_AvM","Upregulated"
"1211","GO:0009253",0.0101463330709127,0.999965869055786,1,3,"peptidoglycan catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1212","GO:0032827",0.0101463330709127,0.999965869055786,1,3,"negative regulation of natural killer cell differentiation involved in immune response","BP","Day21_Primary_AvM","Upregulated"
"1213","GO:0051714",0.0101463330709127,0.999965869055786,1,3,"positive regulation of cytolysis in other organism","BP","Day21_Primary_AvM","Upregulated"
"1214","GO:0010944",0.0103315994074291,0.999964608287682,1,3,"negative regulation of transcription by competitive promoter binding","BP","Day21_Primary_AvM","Upregulated"
"1215","GO:0090240",0.010684559160402,0.99996214275509,1,3,"positive regulation of histone H4 acetylation","BP","Day21_Primary_AvM","Upregulated"
"1216","GO:0033629",0.0123644157654664,0.999939151195477,1,5,"negative regulation of cell adhesion mediated by integrin","BP","Day21_Primary_AvM","Upregulated"
"1217","GO:1990748",0.0127598737715022,0.999945957360358,1,3,"cellular detoxification","BP","Day21_Primary_AvM","Upregulated"
"1218","GO:0031640",0.0129806125693586,0.999937097048202,1,4,"killing of cells of other organism","BP","Day21_Primary_AvM","Upregulated"
"1219","GO:0016045",0.0144842425904093,0.999921630022045,1,4,"detection of bacterium","BP","Day21_Primary_AvM","Upregulated"
"1220","GO:0043618",0.0146173914937304,0.999920178021348,1,4,"regulation of transcription from RNA polymerase II promoter in response to stress","BP","Day21_Primary_AvM","Upregulated"
"1221","GO:0046274",0.0150647642773226,0.99990957096716,1,5,"lignin catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1222","GO:0050848",0.0156525015603634,0.999908432477311,1,4,"regulation of calcium-mediated signaling","BP","Day21_Primary_AvM","Upregulated"
"1223","GO:1905451",0.0171044199293412,0.99989058947179,1,4,"positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis","BP","Day21_Primary_AvM","Upregulated"
"1224","GO:0036003",0.019161213282764,0.999853459848149,1,5,"positive regulation of transcription from RNA polymerase II promoter in response to stress","BP","Day21_Primary_AvM","Upregulated"
"1225","GO:0045542",0.0191824448419348,0.999853133644125,1,5,"positive regulation of cholesterol biosynthetic process","BP","Day21_Primary_AvM","Upregulated"
"1226","GO:0043278",0.020421644337486,0.999826561854094,1,6,"response to morphine","BP","Day21_Primary_AvM","Upregulated"
"1227","GO:0060588",0.0210368636521446,0.999810681869634,1,7,"negative regulation of lipoprotein lipid oxidation","BP","Day21_Primary_AvM","Upregulated"
"1228","GO:2000098",0.0210368636521446,0.999810681869634,1,7,"negative regulation of smooth muscle cell-matrix adhesion","BP","Day21_Primary_AvM","Upregulated"
"1229","GO:0030858",0.0249364734846212,0.999740930834768,1,6,"positive regulation of epithelial cell differentiation","BP","Day21_Primary_AvM","Upregulated"
"1230","GO:2000405",0.0253275155240805,0.999719435965418,1,8,"negative regulation of T cell migration","BP","Day21_Primary_AvM","Upregulated"
"1231","GO:0002532",0.025408717362395,0.999730974698295,1,6,"production of molecular mediator involved in inflammatory response","BP","Day21_Primary_AvM","Upregulated"
"1232","GO:0051345",0.0257595916946306,0.999705161879018,1,9,"positive regulation of hydrolase activity","BP","Day21_Primary_AvM","Upregulated"
"1233","GO:0032689",0.0260797673360948,0.999702436125297,1,8,"negative regulation of interferon-gamma production","BP","Day21_Primary_AvM","Upregulated"
"1234","GO:1902166",0.026842901812687,0.999691058943052,1,7,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP","Day21_Primary_AvM","Upregulated"
"1235","GO:0006978",0.0268699629695081,0.999690432438944,1,7,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","BP","Day21_Primary_AvM","Upregulated"
"1236","GO:0006772",0.0275824283484623,0.999673707087398,1,7,"thiamine metabolic process","BP","Day21_Primary_AvM","Upregulated"
"1237","GO:0010035",0.0278312883179477,0.99966776019778,1,7,"response to inorganic substance","BP","Day21_Primary_AvM","Upregulated"
"1238","GO:0014012",0.0295572627732394,0.999611256630609,1,9,"peripheral nervous system axon regeneration","BP","Day21_Primary_AvM","Upregulated"
"1239","GO:0006689",0.0322027015025196,0.999538089053141,1,9,"ganglioside catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1240","GO:0050860",0.0325969939144565,0.999526637056367,1,9,"negative regulation of T cell receptor signaling pathway","BP","Day21_Primary_AvM","Upregulated"
"1241","GO:0009056",0.0333202241340791,0.99950526208368,1,9,"catabolic process","BP","Day21_Primary_AvM","Upregulated"
"1242","GO:0043043",0.036869298662829,0.999393431393064,1,9,"peptide biosynthetic process","BP","Day21_Primary_AvM","Upregulated"
