"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_moduleColor"
"1469","GO:0006266",0.0307553697980609,1,1,1,"DNA ligation","BP","Day14_black"
"1470","GO:0034143",0.0307553697980609,1,1,1,"regulation of toll-like receptor 4 signaling pathway","BP","Day14_black"
"1471","GO:0042558",0.0307553697980609,1,1,1,"pteridine-containing compound metabolic process","BP","Day14_black"
"1472","GO:0044774",0.0307553697980609,1,1,1,"mitotic DNA integrity checkpoint","BP","Day14_black"
"1473","GO:0045870",0.0307553697980609,1,1,1,"positive regulation of single stranded viral RNA replication via double stranded DNA intermediate","BP","Day14_black"
"1474","GO:0048023",0.0307553697980609,1,1,1,"positive regulation of melanin biosynthetic process","BP","Day14_black"
"1475","GO:0051309",0.0307553697980609,1,1,1,"female meiosis chromosome separation","BP","Day14_black"
"1476","GO:0060223",0.0307553697980609,1,1,1,"retinal rod cell fate commitment","BP","Day14_black"
"1477","GO:0060226",0.0307553697980609,1,1,1,"negative regulation of retinal cone cell fate commitment","BP","Day14_black"
"1478","GO:0062029",0.0307553697980609,1,1,1,"positive regulation of stress granule assembly","BP","Day14_black"
"1479","GO:1902870",0.0307553697980609,1,1,1,"negative regulation of amacrine cell differentiation","BP","Day14_black"
"1480","GO:1905303",0.0307553697980609,1,1,1,"positive regulation of macropinocytosis","BP","Day14_black"
"1481","GO:1905450",0.0307553697980609,1,1,1,"negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis","BP","Day14_black"
"1482","GO:1905463",0.0307553697980609,1,1,1,"negative regulation of DNA duplex unwinding","BP","Day14_black"
"1483","GO:0006573",0.0307553697980609,1,1,1,"valine metabolic process","BP","Day14_black"
"1484","GO:1905897",0.0307553697980609,1,1,1,"regulation of response to endoplasmic reticulum stress","BP","Day14_black"
"1485","GO:0044345",0.0323915450042589,0.99973400036228,1,2,"stromal-epithelial cell signaling involved in prostate gland development","BP","Day14_black"
"1486","GO:0045578",0.0323915450042589,0.99973400036228,1,2,"negative regulation of B cell differentiation","BP","Day14_black"
"1487","GO:0046851",0.0323915450042589,0.99973400036228,1,2,"negative regulation of bone remodeling","BP","Day14_black"
"1488","GO:0090246",0.0323915450042589,0.99973400036228,1,2,"convergent extension involved in somitogenesis","BP","Day14_black"
"1489","GO:1904956",0.0323915450042589,0.99973400036228,1,2,"regulation of midbrain dopaminergic neuron differentiation","BP","Day14_black"
"1490","GO:2000041",0.0323915450042589,0.99973400036228,1,2,"negative regulation of planar cell polarity pathway involved in axis elongation","BP","Day14_black"
"1491","GO:2000054",0.0323915450042589,0.99973400036228,1,2,"negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification","BP","Day14_black"
"1492","GO:2000080",0.0323915450042589,0.99973400036228,1,2,"negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation","BP","Day14_black"
"1493","GO:2001206",0.0324578968985004,0.999732900376875,1,2,"positive regulation of osteoclast development","BP","Day14_black"
"1494","GO:2000481",0.0337559690954571,0.999710916399577,1,2,"positive regulation of cAMP-dependent protein kinase activity","BP","Day14_black"
"1495","GO:0031508",0.0339194241834435,0.999708085448121,1,2,"pericentric heterochromatin assembly","BP","Day14_black"
"1496","GO:0042749",0.0345186661199389,0.999697586831423,1,2,"regulation of circadian sleep/wake cycle","BP","Day14_black"
"1497","GO:0061889",0.0345186661199389,0.999697586831423,1,2,"negative regulation of astrocyte activation","BP","Day14_black"
"1498","GO:0150079",0.0345186661199389,0.999697586831423,1,2,"negative regulation of neuroinflammatory response","BP","Day14_black"
"1499","GO:1903979",0.0345186661199389,0.999697586831423,1,2,"negative regulation of microglial cell activation","BP","Day14_black"
"1500","GO:0070857",0.0345592222778847,0.99969686947431,1,2,"regulation of bile acid biosynthetic process","BP","Day14_black"
"1501","GO:0045348",0.0357163957480257,0.999568922545469,1,3,"positive regulation of MHC class II biosynthetic process","BP","Day14_black"
"1502","GO:0002021",0.0359067119246444,0.999672542965126,1,2,"response to dietary excess","BP","Day14_black"
"1503","GO:1904431",0.036135359291433,0.999668320246972,1,2,"positive regulation of t-circle formation","BP","Day14_black"
"1504","GO:0072429",0.0363199585280297,0.999664890914195,1,2,"response to intra-S DNA damage checkpoint signaling","BP","Day14_black"
"1505","GO:0021903",0.0374923631783757,0.99964269126313,1,2,"rostrocaudal neural tube patterning","BP","Day14_black"
"1506","GO:0033092",0.0374923631783757,0.99964269126313,1,2,"positive regulation of immature T cell proliferation in thymus","BP","Day14_black"
"1507","GO:2000619",0.0379188437872876,0.999634435746249,1,2,"negative regulation of histone H4-K16 acetylation","BP","Day14_black"
"1508","GO:0070072",0.0382055347334928,0.999628832143083,1,2,"vacuolar proton-transporting V-type ATPase complex assembly","BP","Day14_black"
"1509","GO:0060718",0.0382754923481552,0.99962745816876,1,2,"chorionic trophoblast cell differentiation","BP","Day14_black"
"1510","GO:0070859",0.038312379167595,0.99950339116799,1,3,"positive regulation of bile acid biosynthetic process","BP","Day14_black"
"1511","GO:0032534",0.0383509317502809,0.999625973630787,1,2,"regulation of microvillus assembly","BP","Day14_black"
"1512","GO:0021610",0.0412025590749521,0.999567646835972,1,2,"facial nerve morphogenesis","BP","Day14_black"
"1513","GO:0007112",0.0414710130180028,0.999561933684527,1,2,"male meiosis cytokinesis","BP","Day14_black"
"1514","GO:0060539",0.0416768938012913,0.999411431095474,1,3,"diaphragm development","BP","Day14_black"
"1515","GO:0048137",0.0421346196757731,0.999398305387269,1,3,"spermatocyte division","BP","Day14_black"
"1516","GO:0038108",0.0421446780155899,0.99954742823514,1,2,"negative regulation of appetite by leptin-mediated signaling pathway","BP","Day14_black"
"1517","GO:0061469",0.0425355434024265,0.99938668728532,1,3,"regulation of type B pancreatic cell proliferation","BP","Day14_black"
"1518","GO:0046546",0.0428857926785893,0.999376444928326,1,3,"development of primary male sexual characteristics","BP","Day14_black"
"1519","GO:0019100",0.0436629488217312,0.999513850752298,1,2,"male germ-line sex determination","BP","Day14_black"
"1520","GO:0090335",0.0436816163075508,0.999513430263492,1,2,"regulation of brown fat cell differentiation","BP","Day14_black"
"1521","GO:1901475",0.0437233438184389,0.999351601534323,1,3,"pyruvate transmembrane transport","BP","Day14_black"
"1522","GO:2000010",0.0452439389255508,0.999219390843189,1,4,"positive regulation of protein localization to cell surface","BP","Day14_black"
"1523","GO:0019563",0.0453262226926638,0.999475654979876,1,2,"glycerol catabolic process","BP","Day14_black"
"1524","GO:0031937",0.0454478304767805,0.999472804358224,1,2,"positive regulation of chromatin silencing","BP","Day14_black"
"1525","GO:0071900",0.0454807843424457,0.999472030520778,1,2,"regulation of protein serine/threonine kinase activity","BP","Day14_black"
"1526","GO:0033353",0.0455962655126523,0.999469314155147,1,2,"S-adenosylmethionine cycle","BP","Day14_black"
"1527","GO:0043653",0.0457056217866889,0.999290829130335,1,3,"mitochondrial fragmentation involved in apoptotic process","BP","Day14_black"
"1528","GO:2000757",0.0466794204316451,0.99944348852196,1,2,"negative regulation of peptidyl-lysine acetylation","BP","Day14_black"
"1529","GO:0016559",0.0472468702482158,0.999148009795489,1,4,"peroxisome fission","BP","Day14_black"
"1530","GO:0050691",0.0473378656059783,0.999238699983624,1,3,"regulation of defense response to virus by host","BP","Day14_black"
"1531","GO:0032873",0.0475714274128652,0.999421748335457,1,2,"negative regulation of stress-activated MAPK cascade","BP","Day14_black"
"1532","GO:0090261",0.0477254839044931,0.999417950408282,1,2,"positive regulation of inclusion body assembly","BP","Day14_black"
"1533","GO:0003186",0.0480580814135086,0.999215097522197,1,3,"tricuspid valve morphogenesis","BP","Day14_black"
"1534","GO:0032979",0.0483377052655521,0.999205834593644,1,3,"protein insertion into mitochondrial inner membrane from matrix","BP","Day14_black"
"1535","GO:0006122",0.0486405907894281,0.999037023438605,1,5,"mitochondrial electron transport, ubiquinol to cytochrome c","BP","Day14_black"
"1536","GO:0045725",0.0490506843341661,0.999080995861636,1,4,"positive regulation of glycogen biosynthetic process","BP","Day14_black"
"1537","GO:0042851",0.0493201785759464,0.999172848110155,1,3,"L-alanine metabolic process","BP","Day14_black"
"1538","GO:0003677",0.0172951456679034,0.990515625288316,23,827,"DNA binding","MF","Day14_black"
"1539","GO:0000287",0.00858902433701706,0.997485864627149,8,146,"magnesium ion binding","MF","Day14_black"
"1540","GO:0005507",0.000760506876163841,0.99987171096236,7,88,"copper ion binding","MF","Day14_black"
"1541","GO:0016716",0.000231445098529955,0.999988507774485,4,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Day14_black"
"1542","GO:0051287",0.0168537708291284,0.997021996897069,4,48,"NAD binding","MF","Day14_black"
"1543","GO:0005452",0.00139850526341211,0.999943765543146,3,9,"inorganic anion exchanger activity","MF","Day14_black"
"1544","GO:0070679",0.00348055579637358,0.999781063184408,3,15,"inositol 1,4,5 trisphosphate binding","MF","Day14_black"
"1545","GO:0003730",0.0363363190415758,0.994090702210414,3,33,"mRNA 3'-UTR binding","MF","Day14_black"
"1546","GO:0001540",0.0376911430558898,0.993691631008336,3,44,"amyloid-beta binding","MF","Day14_black"
"1547","GO:0062152",0.0027375220637083,0.999971672939587,2,3,"mRNA (cytidine-5-)-methyltransferase activity","MF","Day14_black"
"1548","GO:0003954",0.0029454042548297,0.999955405670964,2,4,"NADH dehydrogenase activity","MF","Day14_black"
"1549","GO:0052716",0.00407178188506614,0.999908199963029,2,6,"hydroquinone:oxygen oxidoreductase activity","MF","Day14_black"
"1550","GO:0008510",0.00543343136230693,0.99988709469195,2,4,"sodium:bicarbonate symporter activity","MF","Day14_black"
"1551","GO:0046933",0.00600205964089523,0.99981883320059,2,8,"proton-transporting ATP synthase activity, rotational mechanism","MF","Day14_black"
"1552","GO:0030226",0.00776220697768888,0.999755540567383,2,6,"apolipoprotein receptor activity","MF","Day14_black"
"1553","GO:0005220",0.00887248093480479,0.999724162792763,2,5,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","MF","Day14_black"
"1554","GO:0016428",0.0113473297968146,0.99954020174979,2,7,"tRNA (cytosine-5-)-methyltransferase activity","MF","Day14_black"
"1555","GO:0016964",0.0115076816636202,0.999530253957206,2,7,"alpha-2 macroglobulin receptor activity","MF","Day14_black"
"1556","GO:0034046",0.0138660184567834,0.999333968579935,2,9,"poly(G) binding","MF","Day14_black"
"1557","GO:0043422",0.013905119288881,0.999349195525215,2,8,"protein kinase B binding","MF","Day14_black"
"1558","GO:0005186",0.0159255784000888,0.999145333055795,2,11,"pheromone activity","MF","Day14_black"
"1559","GO:0000293",0.0173439698448832,0.999062287804309,2,9,"ferric-chelate reductase activity","MF","Day14_black"
"1560","GO:0008271",0.01737555920419,0.999039701466491,2,10,"secondary active sulfate transmembrane transporter activity","MF","Day14_black"
"1561","GO:0070325",0.018452717769529,0.998947108880201,2,10,"lipoprotein particle receptor binding","MF","Day14_black"
"1562","GO:0016614",0.0200376989245727,0.998665442379446,2,29,"oxidoreductase activity, acting on CH-OH group of donors","MF","Day14_black"
"1563","GO:0015026",0.0237655071088534,0.998400824384753,2,12,"coreceptor activity","MF","Day14_black"
"1564","GO:1990782",0.0251049598282399,0.998311717426886,2,10,"protein tyrosine kinase binding","MF","Day14_black"
"1565","GO:0008266",0.0273766471597318,0.997990469933243,2,13,"poly(U) RNA binding","MF","Day14_black"
"1566","GO:0001103",0.0281037002626206,0.997930930548774,2,12,"RNA polymerase II repressing transcription factor binding","MF","Day14_black"
"1567","GO:0015459",0.0325956763237424,0.997325568435304,2,15,"potassium channel regulator activity","MF","Day14_black"
"1568","GO:0070064",0.0327662053134569,0.997413887441346,2,11,"proline-rich region binding","MF","Day14_black"
"1569","GO:0032050",0.0370918905101555,0.996826492766428,2,12,"clathrin heavy chain binding","MF","Day14_black"
"1570","GO:0048027",0.0435540646435086,0.995762422525292,2,17,"mRNA 5'-UTR binding","MF","Day14_black"
"1571","GO:0102567",0.0442275921796313,0.995686207568226,2,16,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","MF","Day14_black"
"1572","GO:0102568",0.0442275921796313,0.995686207568226,2,16,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)","MF","Day14_black"
"1573","GO:0015301",0.0496399530969937,0.994875725940829,2,15,"anion:anion antiporter activity","MF","Day14_black"
"1574","GO:0050333",0.00682106407339402,1,1,1,"thiamin-triphosphatase activity","MF","Day14_black"
"1575","GO:0140292",0.0111167706910521,1,1,1,"ADP-ribosylserine hydrolase activity","MF","Day14_black"
"1576","GO:0062062",0.0118680409006423,1,1,1,"oligosaccharyltransferase complex binding","MF","Day14_black"
"1577","GO:0052906",0.0133854870468393,1,1,1,"tRNA (guanine(37)-N(1))-methyltransferase activity","MF","Day14_black"
"1578","GO:0004807",0.0150320871628612,1,1,1,"triose-phosphate isomerase activity","MF","Day14_black"
"1579","GO:0008929",0.0150320871628612,1,1,1,"methylglyoxal synthase activity","MF","Day14_black"
"1580","GO:0061463",0.0162399683818207,0.999933685758015,1,2,"O-acetyl-ADP-ribose deacetylase activity","MF","Day14_black"
"1581","GO:0010348",0.017891006889519,1,1,1,"lithium:proton antiporter activity","MF","Day14_black"
"1582","GO:0070539",0.018101199938179,0.999917536528,1,2,"linoleic acid binding","MF","Day14_black"
"1583","GO:0070540",0.018101199938179,0.999917536528,1,2,"stearic acid binding","MF","Day14_black"
"1584","GO:0016362",0.0220293829514881,0.999877617393101,1,2,"activin receptor activity, type II","MF","Day14_black"
"1585","GO:0070538",0.0229307401354255,0.99982334390308,1,3,"oleic acid binding","MF","Day14_black"
"1586","GO:0009019",0.023794394052623,0.99985709242133,1,2,"tRNA (guanine-N1-)-methyltransferase activity","MF","Day14_black"
"1587","GO:1990050",0.0248922060151862,0.999843513760854,1,2,"phosphatidic acid transfer activity","MF","Day14_black"
"1588","GO:0008746",0.0254512555449653,1,1,1,"NAD(P)+ transhydrogenase activity","MF","Day14_black"
"1589","GO:0042409",0.0263983773611427,0.999765506885029,1,3,"caffeoyl-CoA O-methyltransferase activity","MF","Day14_black"
"1590","GO:0031492",0.0269267318634856,0.999725672134095,1,4,"nucleosomal DNA binding","MF","Day14_black"
"1591","GO:0000773",0.0270005802257916,1,1,1,"phosphatidyl-N-methylethanolamine N-methyltransferase activity","MF","Day14_black"
"1592","GO:0004608",0.0270005802257916,1,1,1,"phosphatidylethanolamine N-methyltransferase activity","MF","Day14_black"
"1593","GO:0080101",0.0270005802257916,1,1,1,"phosphatidyl-N-dimethylethanolamine N-methyltransferase activity","MF","Day14_black"
"1594","GO:0043715",0.0288874072479281,1,1,1,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity","MF","Day14_black"
"1595","GO:0043716",0.0288874072479281,1,1,1,"2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity","MF","Day14_black"
"1596","GO:0043874",0.0288874072479281,1,1,1,"acireductone synthase activity","MF","Day14_black"
"1597","GO:0004365",0.0296804009321769,1,1,1,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity","MF","Day14_black"
"1598","GO:0035605",0.0296804009321769,1,1,1,"peptidyl-cysteine S-nitrosylase activity","MF","Day14_black"
"1599","GO:0004347",0.029914449481681,1,1,1,"glucose-6-phosphate isomerase activity","MF","Day14_black"
"1600","GO:0031849",0.0299152388018426,1,1,1,"olfactory receptor binding","MF","Day14_black"
"1601","GO:0004676",0.0301091199499898,1,1,1,"3-phosphoinositide-dependent protein kinase activity","MF","Day14_black"
