hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
GATA4,4173,transcription factor binding,GO:0008134,molecular function,27,5,1.588e-01,6.894e-02,1.391e-02,8.773e-01,2.081e-02,1.483e-01,1.701e-01,5.975e-02,7.955e-02,8.440e-03,2.293e-02
GATA4,4173,"DNA-binding transcription activator activity, RNA polymerase II-specific",GO:0001228,molecular function,27,3,1.588e-01,6.894e-02,1.514e-02,8.754e-01,1.134e-02,1.483e-01,1.701e-01,5.975e-02,7.955e-02,1.205e-02,1.903e-02
GATA4,4173,"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,molecular function,27,7,1.588e-01,6.894e-02,1.942e-02,8.428e-01,1.424e-02,1.483e-01,1.701e-01,5.975e-02,7.955e-02,1.562e-02,2.413e-02
GATA4,4173,regulation of transcription by RNA polymerase II,GO:0006357,biological process,27,30,1.588e-01,6.894e-02,2.244e-02,8.170e-01,3.529e-02,1.483e-01,1.701e-01,5.975e-02,7.955e-02,1.252e-02,4.021e-02
GATA4,4173,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,27,25,1.588e-01,7.008e-02,2.344e-02,8.139e-01,1.247e-02,1.483e-01,1.701e-01,6.172e-02,7.958e-02,1.950e-02,2.818e-02
GATA4,4173,transcription regulatory region sequence-specific DNA binding,GO:0000976,molecular function,27,14,1.588e-01,7.074e-02,2.406e-02,8.099e-01,1.673e-02,1.483e-01,1.701e-01,6.269e-02,7.982e-02,1.874e-02,3.089e-02
GATA4,4173,RNA polymerase II transcription factor binding,GO:0001085,molecular function,27,2,1.588e-01,7.074e-02,2.410e-02,8.069e-01,3.477e-02,1.483e-01,1.701e-01,6.269e-02,7.982e-02,1.370e-02,4.238e-02
GATA4,4173,sequence-specific double-stranded DNA binding,GO:1990837,molecular function,27,14,1.588e-01,7.522e-02,3.495e-02,7.521e-01,1.615e-02,1.483e-01,1.701e-01,6.846e-02,8.264e-02,2.709e-02,4.508e-02
GATA4,4173,atrial septum morphogenesis,GO:0060413,biological process,27,5,1.592e-01,7.823e-02,4.124e-02,7.271e-01,2.209e-03,1.489e-01,1.702e-01,7.665e-02,7.983e-02,3.976e-02,4.279e-02
GATA4,4173,DNA-binding transcription factor activity,GO:0003700,molecular function,27,8,1.592e-01,7.522e-02,3.490e-02,7.519e-01,1.358e-02,1.489e-01,1.702e-01,6.846e-02,8.264e-02,2.799e-02,4.351e-02
GATA4,4173,positive regulation of transcription by RNA polymerase II,GO:0045944,biological process,27,37,1.609e-01,8.387e-02,4.687e-02,7.085e-01,1.454e-02,1.510e-01,1.716e-01,7.583e-02,9.276e-02,3.677e-02,5.976e-02
GATA4,4173,DNA binding,GO:0003677,molecular function,27,20,1.637e-01,8.586e-02,4.046e-02,7.298e-01,3.779e-02,1.528e-01,1.754e-01,6.309e-02,1.169e-01,2.205e-02,7.426e-02
GATA4,4173,RNA polymerase II cis-regulatory region sequence-specific DNA binding,GO:0000978,molecular function,27,17,1.687e-01,9.522e-02,5.560e-02,6.830e-01,2.556e-02,1.535e-01,1.855e-01,7.477e-02,1.213e-01,3.677e-02,8.408e-02
GATA4,4173,response to drug,GO:0042493,biological process,27,13,1.731e-01,1.090e-01,7.242e-02,6.418e-01,2.851e-02,1.575e-01,1.902e-01,7.702e-02,1.542e-01,4.647e-02,1.129e-01
GATA4,4173,nucleus,GO:0005634,cellular component,27,26,1.766e-01,1.133e-01,7.317e-02,6.411e-01,2.147e-02,1.639e-01,1.904e-01,9.138e-02,1.404e-01,5.246e-02,1.020e-01
GATA4,4173,nuclear body,GO:0016604,cellular component,27,14,1.891e-01,1.292e-01,9.728e-02,5.949e-01,3.052e-02,1.579e-01,2.265e-01,9.773e-02,1.707e-01,6.264e-02,1.511e-01
GATA4,4173,male gonad development,GO:0008584,biological process,27,2,1.934e-01,1.329e-01,9.845e-02,5.933e-01,3.160e-02,1.712e-01,2.184e-01,9.285e-02,1.903e-01,6.153e-02,1.575e-01
GATA4,4173,aortic valve morphogenesis,GO:0003180,biological process,27,2,1.980e-01,1.472e-01,1.173e-01,5.652e-01,1.289e-02,1.807e-01,2.170e-01,1.247e-01,1.736e-01,9.752e-02,1.411e-01
GATA4,4173,co-SMAD binding,GO:0070410,molecular function,27,2,2.135e-01,1.589e-01,1.392e-01,5.360e-01,8.967e-03,1.991e-01,2.289e-01,1.451e-01,1.741e-01,1.230e-01,1.575e-01
GATA4,4173,intestinal epithelial cell differentiation,GO:0060575,biological process,27,4,2.152e-01,1.605e-01,1.385e-01,5.363e-01,2.170e-02,1.828e-01,2.534e-01,1.284e-01,2.005e-01,1.030e-01,1.862e-01
GATA4,4173,protein binding,GO:0005515,molecular function,27,161,2.260e-01,1.804e-01,1.526e-01,5.189e-01,2.320e-02,1.920e-01,2.661e-01,1.401e-01,2.324e-01,1.121e-01,2.076e-01
GATA4,4173,RNA polymerase II transcription regulator complex,GO:0090575,cellular component,27,41,2.796e-01,2.242e-01,1.860e-01,4.645e-01,9.113e-02,1.483e-01,5.272e-01,9.408e-02,5.343e-01,6.519e-02,5.305e-01
GATA4,4173,endocardial cushion development,GO:0003197,biological process,27,2,3.123e-01,2.731e-01,2.629e-01,4.141e-01,1.608e-02,2.729e-01,3.575e-01,2.336e-01,3.194e-01,2.198e-01,3.144e-01
GATA4,4173,cell fate commitment,GO:0045165,biological process,27,38,4.164e-01,3.693e-01,3.647e-01,3.147e-01,9.261e-02,2.200e-01,7.880e-01,1.737e-01,7.850e-01,1.693e-01,7.856e-01
NOP2,7867,ribosomal large subunit assembly,GO:0000027,biological process,12,3,1.592e-01,1.009e-01,2.435e-02,7.807e-01,6.320e-02,1.489e-01,1.702e-01,4.596e-02,2.217e-01,6.311e-03,9.397e-02
NOP2,7867,rRNA base methylation,GO:0070475,biological process,12,3,1.640e-01,1.009e-01,3.770e-02,7.400e-01,6.120e-02,1.528e-01,1.759e-01,4.596e-02,2.217e-01,1.401e-02,1.015e-01
NOP2,7867,nucleolus,GO:0005730,cellular component,12,5,1.718e-01,1.381e-01,6.771e-02,6.537e-01,1.503e-02,1.552e-01,1.902e-01,1.015e-01,1.881e-01,5.370e-02,8.539e-02
NOP2,7867,protein binding,GO:0005515,molecular function,12,161,1.759e-01,1.393e-01,7.930e-02,6.285e-01,2.465e-02,1.627e-01,1.902e-01,1.029e-01,1.887e-01,5.462e-02,1.151e-01
NOP2,7867,RNA methylation,GO:0001510,biological process,12,11,1.824e-01,1.083e-01,6.284e-02,6.602e-01,7.340e-02,1.429e-01,2.328e-01,5.598e-02,2.095e-01,2.057e-02,1.920e-01
NOP2,7867,rRNA (cytosine-C5-)-methyltransferase activity,GO:0009383,molecular function,12,3,1.829e-01,1.085e-01,5.385e-02,6.750e-01,9.634e-02,1.510e-01,2.217e-01,4.777e-02,2.463e-01,1.068e-02,2.716e-01
NOP2,7867,regulation of signal transduction by p53 class mediator,GO:1901796,biological process,12,6,1.891e-01,1.414e-01,9.579e-02,5.982e-01,2.286e-02,1.723e-01,2.074e-01,1.054e-01,1.898e-01,6.815e-02,1.346e-01
NOP2,7867,maturation of LSU-rRNA,GO:0000470,biological process,12,6,1.901e-01,1.381e-01,8.670e-02,6.132e-01,3.634e-02,1.670e-01,2.165e-01,1.015e-01,1.881e-01,5.040e-02,1.492e-01
NOP2,7867,RNA binding,GO:0003723,molecular function,12,39,2.194e-01,1.746e-01,1.411e-01,5.317e-01,3.396e-02,1.748e-01,2.753e-01,1.251e-01,2.436e-01,8.810e-02,2.260e-01
NOP2,7867,positive regulation of cell population proliferation,GO:0008284,biological process,12,32,2.916e-01,2.315e-01,2.236e-01,4.390e-01,5.993e-02,1.842e-01,4.616e-01,1.201e-01,4.465e-01,1.089e-01,4.591e-01
ZAR1,20436,translation,GO:0006412,biological process,4,8,1.656e-01,1.130e-01,4.091e-02,7.296e-01,5.397e-02,1.526e-01,1.798e-01,7.408e-02,1.723e-01,1.758e-02,9.519e-02
ZAR1,20436,cytoplasm,GO:0005737,cellular component,4,20,1.707e-01,1.106e-01,4.863e-02,7.017e-01,3.950e-02,1.519e-01,1.918e-01,7.416e-02,1.650e-01,2.593e-02,9.121e-02
ZAR1,20436,mRNA binding involved in posttranscriptional gene silencing,GO:1903231,molecular function,4,3,1.851e-01,1.214e-01,9.106e-02,6.068e-01,1.869e-02,1.722e-01,1.990e-01,9.163e-02,1.609e-01,6.873e-02,1.206e-01
ZAR1,20436,protein binding,GO:0005515,molecular function,4,161,2.750e-01,2.167e-01,2.167e-01,4.547e-01,8.799e-04,2.739e-01,2.762e-01,2.144e-01,2.190e-01,2.144e-01,2.190e-01
ZNFX1,29271,RNA binding,GO:0003723,molecular function,3,39,2.721e-01,4.133e-01,2.014e-01,4.624e-01,5.005e-02,1.834e-01,4.035e-01,2.731e-01,6.255e-01,1.122e-01,3.615e-01
ZNFX1,29271,heterochromatin assembly by small RNA,GO:0031048,biological process,3,2,3.310e-01,4.133e-01,2.756e-01,4.008e-01,3.766e-02,2.448e-01,4.476e-01,2.731e-01,6.255e-01,1.821e-01,4.171e-01
ZNFX1,29271,nuclear RNA-directed RNA polymerase complex,GO:0031380,cellular component,3,3,5.168e-01,4.898e-01,4.898e-01,2.513e-01,5.781e-02,3.507e-01,7.616e-01,3.174e-01,7.560e-01,3.174e-01,7.560e-01
PRTG,26373,extracellular space,GO:0005615,cellular component,1,21,3.155e-01,2.619e-01,2.619e-01,4.130e-01,3.209e-02,2.435e-01,4.089e-01,1.845e-01,3.717e-01,1.845e-01,3.717e-01
HMCN2,21293,collagen-containing extracellular matrix,GO:0062023,cellular component,3,16,1.610e-01,9.066e-02,3.808e-02,7.400e-01,5.738e-02,1.463e-01,1.773e-01,5.441e-02,1.511e-01,1.546e-02,9.376e-02
HMCN2,21293,extracellular matrix,GO:0031012,cellular component,3,14,1.880e-01,1.017e-01,6.160e-02,6.609e-01,7.243e-02,1.397e-01,2.532e-01,5.270e-02,1.963e-01,2.078e-02,1.826e-01
HMCN2,21293,extracellular space,GO:0005615,cellular component,3,21,1.961e-01,1.272e-01,1.151e-01,5.679e-01,2.261e-02,1.697e-01,2.266e-01,8.001e-02,2.022e-01,8.288e-02,1.599e-01
PRSS8,9491,sodium channel regulator activity,GO:0017080,molecular function,6,3,1.781e-01,1.663e-01,8.275e-02,6.224e-01,4.892e-03,1.676e-01,1.892e-01,1.171e-01,2.362e-01,7.682e-02,8.914e-02
PRSS8,9491,extracellular exosome,GO:0070062,cellular component,6,26,1.851e-01,1.663e-01,9.445e-02,6.008e-01,1.911e-02,1.645e-01,2.083e-01,1.171e-01,2.362e-01,7.139e-02,1.250e-01
PRSS8,9491,plasma membrane,GO:0005886,cellular component,6,16,1.864e-01,1.663e-01,9.589e-02,5.977e-01,2.631e-02,1.594e-01,2.180e-01,1.171e-01,2.362e-01,6.543e-02,1.405e-01
PRSS8,9491,extracellular space,GO:0005615,cellular component,6,21,2.060e-01,1.663e-01,1.253e-01,5.534e-01,2.366e-02,1.730e-01,2.453e-01,1.171e-01,2.362e-01,9.032e-02,1.738e-01
PRSS8,9491,protein binding,GO:0005515,molecular function,6,161,2.182e-01,1.729e-01,1.427e-01,5.305e-01,2.741e-02,1.806e-01,2.636e-01,1.206e-01,2.479e-01,9.769e-02,2.084e-01
PRSS8,9491,positive regulation of sodium ion transport,GO:0010765,biological process,6,5,3.233e-01,2.685e-01,2.685e-01,4.056e-01,4.129e-02,2.339e-01,4.470e-01,1.690e-01,4.267e-01,1.690e-01,4.267e-01
PTPRJ,9673,peptidyl-tyrosine dephosphorylation,GO:0035335,biological process,33,4,1.588e-01,1.044e-01,1.288e-02,8.926e-01,5.628e-03,1.483e-01,1.701e-01,6.781e-02,1.607e-01,1.094e-02,1.515e-02
PTPRJ,9673,delta-catenin binding,GO:0070097,molecular function,33,2,1.588e-01,1.044e-01,1.729e-02,8.583e-01,1.426e-02,1.483e-01,1.701e-01,6.781e-02,1.607e-01,1.308e-02,2.286e-02
PTPRJ,9673,positive regulation of cell adhesion,GO:0045785,biological process,33,7,1.588e-01,1.044e-01,1.633e-02,8.569e-01,3.329e-02,1.483e-01,1.701e-01,6.781e-02,1.607e-01,8.909e-03,2.993e-02
PTPRJ,9673,beta-catenin binding,GO:0008013,molecular function,33,2,1.588e-01,1.044e-01,1.772e-02,8.568e-01,8.619e-03,1.483e-01,1.701e-01,6.781e-02,1.607e-01,1.518e-02,2.069e-02
PTPRJ,9673,gamma-catenin binding,GO:0045295,molecular function,33,2,1.588e-01,1.044e-01,1.777e-02,8.565e-01,8.431e-03,1.483e-01,1.701e-01,6.781e-02,1.607e-01,1.523e-02,2.073e-02
PTPRJ,9673,protein kinase binding,GO:0019901,molecular function,33,16,1.588e-01,1.044e-01,2.618e-02,7.956e-01,6.336e-03,1.483e-01,1.701e-01,6.781e-02,1.607e-01,2.376e-02,2.885e-02
PTPRJ,9673,negative regulation of cell growth,GO:0030308,biological process,33,15,1.588e-01,1.044e-01,2.933e-02,7.783e-01,1.802e-02,1.483e-01,1.701e-01,6.781e-02,1.607e-01,2.214e-02,3.887e-02
PTPRJ,9673,mitogen-activated protein kinase binding,GO:0051019,molecular function,33,5,1.588e-01,1.073e-01,3.789e-02,7.396e-01,4.934e-03,1.483e-01,1.701e-01,6.871e-02,1.675e-01,3.499e-02,4.103e-02
PTPRJ,9673,cadherin binding,GO:0045296,molecular function,33,3,1.588e-01,1.073e-01,3.109e-02,7.709e-01,4.269e-02,1.482e-01,1.702e-01,6.871e-02,1.675e-01,1.582e-02,6.111e-02
PTPRJ,9673,negative regulation of cell population proliferation,GO:0008285,biological process,33,31,1.610e-01,1.049e-01,3.728e-02,7.422e-01,1.876e-02,1.519e-01,1.706e-01,6.765e-02,1.627e-01,2.761e-02,5.034e-02
PTPRJ,9673,negative regulation of cell migration,GO:0030336,biological process,33,26,1.618e-01,1.078e-01,4.394e-02,7.181e-01,1.931e-02,1.528e-01,1.712e-01,6.860e-02,1.695e-01,3.208e-02,6.019e-02
PTPRJ,9673,cell-cell junction,GO:0005911,cellular component,33,15,1.649e-01,1.078e-01,4.723e-02,7.076e-01,2.608e-02,1.543e-01,1.763e-01,6.860e-02,1.695e-01,3.081e-02,7.239e-02
PTPRJ,9673,negative regulation of vascular permeability,GO:0043116,biological process,33,3,1.677e-01,1.151e-01,6.240e-02,6.657e-01,1.577e-02,1.554e-01,1.810e-01,7.453e-02,1.777e-01,4.846e-02,8.036e-02
PTPRJ,9673,regulation of cell adhesion,GO:0030155,biological process,33,11,1.677e-01,1.078e-01,5.011e-02,6.981e-01,2.404e-02,1.535e-01,1.833e-01,6.860e-02,1.695e-01,3.395e-02,7.394e-02
PTPRJ,9673,platelet-derived growth factor receptor signaling pathway,GO:0048008,biological process,33,5,1.694e-01,1.108e-01,4.915e-02,7.017e-01,4.616e-02,1.532e-01,1.874e-01,6.915e-02,1.775e-01,2.350e-02,1.028e-01
PTPRJ,9673,negative regulation of MAP kinase activity,GO:0043407,biological process,33,6,1.714e-01,1.136e-01,5.750e-02,6.772e-01,4.266e-02,1.541e-01,1.906e-01,6.936e-02,1.861e-01,2.902e-02,1.139e-01
PTPRJ,9673,negative regulation of protein kinase B signaling,GO:0051898,biological process,33,3,1.740e-01,1.115e-01,6.375e-02,6.609e-01,3.772e-02,1.509e-01,2.006e-01,7.003e-02,1.777e-01,3.561e-02,1.142e-01
PTPRJ,9673,platelet-derived growth factor receptor binding,GO:0005161,molecular function,33,2,1.744e-01,1.136e-01,7.008e-02,6.464e-01,3.683e-02,1.541e-01,1.973e-01,6.936e-02,1.861e-01,3.906e-02,1.258e-01
PTPRJ,9673,positive chemotaxis,GO:0050918,biological process,33,10,1.785e-01,1.183e-01,7.766e-02,6.304e-01,3.625e-02,1.546e-01,2.061e-01,7.460e-02,1.876e-01,4.448e-02,1.356e-01
PTPRJ,9673,negative regulation of T cell receptor signaling pathway,GO:0050860,biological process,33,4,1.796e-01,1.178e-01,7.619e-02,6.324e-01,4.631e-02,1.518e-01,2.125e-01,6.910e-02,2.010e-01,3.696e-02,1.571e-01
PTPRJ,9673,plasma membrane,GO:0005886,cellular component,33,16,1.823e-01,1.329e-01,9.234e-02,6.048e-01,1.058e-02,1.698e-01,1.957e-01,1.081e-01,1.633e-01,7.890e-02,1.081e-01
PTPRJ,9673,protein dephosphorylation,GO:0006470,biological process,33,12,1.869e-01,1.370e-01,1.015e-01,5.894e-01,1.239e-02,1.722e-01,2.027e-01,1.083e-01,1.731e-01,8.457e-02,1.217e-01
PTPRJ,9673,protein binding,GO:0005515,molecular function,33,161,1.889e-01,1.402e-01,9.878e-02,5.936e-01,1.584e-02,1.759e-01,2.028e-01,1.292e-01,1.521e-01,7.841e-02,1.245e-01
PTPRJ,9673,negative regulation of epidermal growth factor receptor signaling pathway,GO:0042059,biological process,33,7,1.923e-01,1.206e-01,8.792e-02,6.078e-01,5.878e-02,1.548e-01,2.388e-01,6.938e-02,2.095e-01,3.557e-02,2.173e-01
PTPRJ,9673,positive regulation of protein kinase B signaling,GO:0051897,biological process,33,3,1.956e-01,1.379e-01,9.648e-02,5.929e-01,5.560e-02,1.399e-01,2.735e-01,7.797e-02,2.439e-01,4.390e-02,2.120e-01
PTPRJ,9673,cell surface,GO:0009986,cellular component,33,6,1.975e-01,1.410e-01,1.161e-01,5.670e-01,1.454e-02,1.799e-01,2.168e-01,1.123e-01,1.771e-01,9.413e-02,1.432e-01
PTPRJ,9673,extracellular exosome,GO:0070062,cellular component,33,26,1.993e-01,1.458e-01,1.204e-01,5.611e-01,4.582e-03,1.989e-01,1.997e-01,1.292e-01,1.647e-01,1.128e-01,1.285e-01
PTPRJ,9673,negative regulation of platelet-derived growth factor receptor signaling pathway,GO:0010642,biological process,33,6,2.059e-01,1.472e-01,1.220e-01,5.564e-01,3.768e-02,1.622e-01,2.614e-01,9.643e-02,2.247e-01,7.094e-02,2.099e-01
PTPRJ,9673,positive regulation of focal adhesion assembly,GO:0051894,biological process,33,5,2.114e-01,1.560e-01,1.287e-01,5.468e-01,4.085e-02,1.577e-01,2.834e-01,1.026e-01,2.371e-01,7.425e-02,2.232e-01
PTPRJ,9673,protein tyrosine phosphatase activity,GO:0004725,molecular function,33,9,2.134e-01,1.541e-01,1.356e-01,5.397e-01,2.373e-02,1.797e-01,2.534e-01,1.105e-01,2.147e-01,9.780e-02,1.881e-01
PTPRJ,9673,immunological synapse,GO:0001772,cellular component,33,2,2.197e-01,1.556e-01,1.442e-01,5.289e-01,2.445e-02,1.851e-01,2.608e-01,1.117e-01,2.169e-01,1.031e-01,2.018e-01
PTPRJ,9673,phosphatase activity,GO:0016791,molecular function,33,71,4.445e-01,4.073e-01,4.073e-01,3.034e-01,5.580e-02,2.941e-01,6.717e-01,2.487e-01,6.670e-01,2.487e-01,6.670e-01
